,holiday,workingday,temp,atemp,humidity,windspeed,casual,registered,count,hour,year,1_x,2_x,3_x,4_x,1_y,2_y,3_y,4_y
2843,0,1,1.25159632106,1.25047356409,1.08113540327,0.968454505299,25,154,179,0.889495083434,0.498070916774,1,0,0,0,0,0,1,0
2844,0,1,1.29241264759,1.30126224292,1.00113540327,0.775436990311,29,72,101,0.932973344303,0.498070916774,1,0,0,0,0,0,1,0
2845,0,1,1.33322897412,1.33515865191,0.90113540327,0.933306979731,30,112,142,0.976451605173,0.498070916774,1,0,0,0,0,0,1,0
2846,0,1,1.35363713738,1.33515865191,0.79113540327,0.775436990311,32,139,171,1.01992986604,0.498070916774,1,0,0,0,0,0,1,0
2847,0,1,1.37404530065,1.35216279107,0.79113540327,0.775436990311,48,107,155,1.06340812691,0.498070916774,1,0,0,0,0,0,1,0
2848,0,1,1.37404530065,1.35216279107,0.79113540327,1.07366198149,39,121,160,1.10688638778,0.498070916774,1,0,0,0,0,0,1,0
2849,0,1,1.37404530065,1.35216279107,0.79113540327,1.07366198149,47,119,166,1.15036464865,0.498070916774,1,0,0,0,0,0,1,0
2850,0,1,1.37404530065,1.33515865191,0.77113540327,1.03863200618,47,218,265,1.19384290952,0.498070916774,1,0,0,0,0,0,1,0
2851,0,1,1.37404530065,1.31826638208,0.74113540327,1.07366198149,80,489,569,1.23732117039,0.498070916774,1,0,0,0,0,0,1,0
2852,0,1,1.35363713738,1.31826638208,0.82113540327,1.12632449472,70,492,562,1.28079943126,0.498070916774,1,0,0,0,0,0,1,0
2853,0,1,1.33322897412,1.33515865191,0.90113540327,1.10880950706,79,286,365,1.32427769213,0.498070916774,1,0,0,0,0,0,1,0
2854,0,1,1.27200448432,1.26736583392,0.96113540327,1.1965019956,61,224,285,1.367755953,0.498070916774,1,0,0,0,0,0,1,0
2855,0,1,1.25159632106,1.23346942493,1.00113540327,0.968454505299,39,170,209,1.41123421387,0.498070916774,1,0,0,0,0,0,1,0
2856,0,1,1.25159632106,1.23346942493,1.00113540327,0.968454505299,32,150,182,1.45471247474,0.498070916774,1,0,0,0,0,0,1,0
2857,0,1,1.23118815779,1.23346942493,1.04113540327,0.775436990311,31,98,129,1.49819073561,0.498070916774,1,0,0,0,0,0,1,0
2858,0,1,1.25159632106,1.25047356409,1.04113540327,0.898277004417,6,41,47,0.498190735608,0.498070916774,1,0,0,0,0,0,1,0
2859,0,1,1.23118815779,1.25047356409,1.17113540327,0.775436990311,9,25,34,0.541668996477,0.498070916774,1,0,0,0,0,0,1,0
2860,0,1,1.21077999453,1.2165771551,1.12113540327,0.968454505299,10,12,22,0.585147257347,0.498070916774,0,1,0,0,0,0,1,0
2861,0,1,1.19037183126,1.1826807461,1.17113540327,0.898277004417,2,4,6,0.628625518216,0.498070916774,1,0,0,0,0,0,1,0
2862,0,1,1.21077999453,1.2165771551,1.17113540327,1.07366198149,7,4,11,0.672103779086,0.498070916774,1,0,0,0,0,0,1,0
2863,0,1,1.19037183126,1.1826807461,1.17113540327,1.07366198149,3,24,27,0.715582039956,0.498070916774,1,0,0,0,0,0,1,0
2864,0,1,1.21077999453,1.2165771551,1.12113540327,0.898277004417,11,91,102,0.759060300825,0.498070916774,1,0,0,0,0,0,1,0
2865,0,1,1.21077999453,1.2165771551,1.17113540327,1.00348448061,30,302,332,0.802538561695,0.498070916774,0,1,0,0,0,0,1,0
2866,0,1,1.23118815779,1.25047356409,1.12113540327,1.07366198149,36,421,457,0.846016822564,0.498070916774,0,1,0,0,0,0,1,0
2867,0,1,1.27200448432,1.28436997309,1.08113540327,1.12632449472,30,211,241,0.889495083434,0.498070916774,0,1,0,0,0,0,1,0
2868,0,1,1.25159632106,1.25047356409,1.08113540327,1.1965019956,30,108,138,0.932973344303,0.498070916774,0,1,0,0,0,0,1,0
2869,0,1,1.25159632106,1.26736583392,1.12113540327,1.07366198149,61,104,165,0.976451605173,0.498070916774,0,1,0,0,0,0,1,0
2870,0,1,1.27200448432,1.28436997309,1.08113540327,1.10880950706,49,164,213,1.01992986604,0.498070916774,0,1,0,0,0,0,1,0
2871,0,1,1.29241264759,1.31826638208,1.04113540327,1.10880950706,54,175,229,1.06340812691,0.498070916774,0,1,0,0,0,0,1,0
2872,0,1,1.31282081085,1.35216279107,1.01113540327,1.1965019956,53,163,216,1.10688638778,0.498070916774,0,1,0,0,0,0,1,0
2873,0,1,1.31282081085,1.35216279107,1.01113540327,1.1965019956,39,102,141,1.15036464865,0.498070916774,0,1,0,0,0,0,1,0
2874,0,1,1.19037183126,1.1826807461,1.21113540327,1.30182702205,27,105,132,1.19384290952,0.498070916774,0,0,1,0,0,0,1,0
2875,0,1,1.169963668,1.13178019794,1.27113540327,1.30182702205,6,161,167,1.23732117039,0.498070916774,0,0,1,0,0,0,1,0
2876,0,1,1.169963668,1.14878433711,1.21113540327,0.88076201676,35,281,316,1.28079943126,0.498070916774,1,0,0,0,0,0,1,0
2877,0,1,1.169963668,1.14878433711,1.21113540327,0.88076201676,45,225,270,1.32427769213,0.498070916774,1,0,0,0,0,0,1,0
2878,0,1,1.169963668,1.14878433711,1.21113540327,0.968454505299,30,220,250,1.367755953,0.498070916774,1,0,0,0,0,0,1,0
2879,0,1,1.169963668,1.14878433711,1.21113540327,1.07366198149,46,158,204,1.41123421387,0.498070916774,0,1,0,0,0,0,1,0
2880,0,1,1.169963668,1.14878433711,1.16113540327,1.00348448061,33,136,169,1.45471247474,0.498070916774,0,1,0,0,0,0,1,0
2881,0,1,1.169963668,1.14878433711,1.16113540327,0.88076201676,40,111,151,1.49819073561,0.498070916774,0,1,0,0,0,0,1,0
2882,0,0,1.169963668,1.14878433711,1.21113540327,0.933306979731,31,90,121,0.498190735608,0.498070916774,0,1,0,0,0,0,1,0
2883,0,0,1.14955550473,1.11488792811,1.27113540327,0.898277004417,5,48,53,0.541668996477,0.498070916774,0,1,0,0,0,0,1,0
2884,0,0,1.14955550473,1.11488792811,1.27113540327,0.968454505299,12,43,55,0.585147257347,0.498070916774,1,0,0,0,0,0,1,0
2885,0,0,1.14955550473,1.11488792811,1.27113540327,0.933306979731,7,23,30,0.628625518216,0.498070916774,1,0,0,0,0,0,1,0
2886,0,0,1.14955550473,1.11488792811,1.21113540327,1.03863200618,2,4,6,0.672103779086,0.498070916774,1,0,0,0,0,0,1,0
2887,0,0,1.12914734146,1.09788378895,1.26113540327,0.968454505299,4,11,15,0.715582039956,0.498070916774,0,1,0,0,0,0,1,0
2888,0,0,1.14955550473,1.11488792811,1.21113540327,1.00348448061,11,27,38,0.759060300825,0.498070916774,0,1,0,0,0,0,1,0
2889,0,0,1.169963668,1.14878433711,1.16113540327,1.00348448061,21,50,71,0.802538561695,0.498070916774,1,0,0,0,0,0,1,0
2890,0,0,1.21077999453,1.19957301593,1.08113540327,1.07366198149,68,114,182,0.846016822564,0.498070916774,1,0,0,0,0,0,1,0
2891,0,0,1.25159632106,1.23346942493,0.96113540327,1.10880950706,77,170,247,0.889495083434,0.498070916774,1,0,0,0,0,0,1,0
2892,0,0,1.27200448432,1.25047356409,0.90113540327,0.968454505299,87,177,264,0.932973344303,0.498070916774,1,0,0,0,0,0,1,0
2893,0,0,1.29241264759,1.25047356409,0.84113540327,1.12632449472,101,189,290,0.976451605173,0.498070916774,1,0,0,0,0,0,1,0
2894,0,0,1.31282081085,1.28436997309,0.84113540327,1.07366198149,145,221,366,1.01992986604,0.498070916774,1,0,0,0,0,0,1,0
2895,0,0,1.33322897412,1.30126224292,0.79113540327,1.03863200618,167,249,416,1.06340812691,0.498070916774,1,0,0,0,0,0,1,0
2896,0,0,1.35363713738,1.30126224292,0.74113540327,0.933306979731,158,215,373,1.10688638778,0.498070916774,1,0,0,0,0,0,1,0
2897,0,0,1.35363713738,1.28436997309,0.72113540327,0.88076201676,182,220,402,1.15036464865,0.498070916774,1,0,0,0,0,0,1,0
2898,0,0,1.33322897412,1.28436997309,0.76113540327,0.775436990311,171,245,416,1.19384290952,0.498070916774,1,0,0,0,0,0,1,0
2899,0,0,1.35363713738,1.28436997309,0.70113540327,0.775436990311,160,241,401,1.23732117039,0.498070916774,1,0,0,0,0,0,1,0
2900,0,0,1.33322897412,1.28436997309,0.74113540327,0.898277004417,132,246,378,1.28079943126,0.498070916774,1,0,0,0,0,0,1,0
2901,0,0,1.27200448432,1.25047356409,0.93113540327,0.968454505299,128,178,306,1.32427769213,0.498070916774,1,0,0,0,0,0,1,0
2902,0,0,1.27200448432,1.26736583392,0.96113540327,1.03863200618,129,185,314,1.367755953,0.498070916774,1,0,0,0,0,0,1,0
2903,0,0,1.25159632106,1.23346942493,0.96113540327,0.968454505299,83,155,238,1.41123421387,0.498070916774,1,0,0,0,0,0,1,0
2904,0,0,1.23118815779,1.23346942493,1.00113540327,0.968454505299,60,154,214,1.45471247474,0.498070916774,1,0,0,0,0,0,1,0
2905,0,0,1.23118815779,1.2165771551,0.96113540327,1.00348448061,47,93,140,1.49819073561,0.498070916774,1,0,0,0,0,0,1,0
2906,0,0,1.21077999453,1.19957301593,0.99113540327,0.968454505299,42,112,154,0.498190735608,0.498070916774,1,0,0,0,0,0,1,0
2907,0,0,1.21077999453,1.19957301593,0.99113540327,0.933306979731,19,94,113,0.541668996477,0.498070916774,1,0,0,0,0,0,1,0
2908,0,0,1.19037183126,1.1826807461,1.07113540327,0.88076201676,28,68,96,0.585147257347,0.498070916774,1,0,0,0,0,0,1,0
2909,0,0,1.169963668,1.16567660694,1.12113540327,0.88076201676,6,19,25,0.628625518216,0.498070916774,1,0,0,0,0,0,1,0
2910,0,0,1.169963668,1.16567660694,1.07113540327,0.88076201676,0,5,5,0.672103779086,0.498070916774,1,0,0,0,0,0,1,0
2911,0,0,1.169963668,1.16567660694,1.12113540327,0.775436990311,7,10,17,0.715582039956,0.498070916774,1,0,0,0,0,0,1,0
2912,0,0,1.14955550473,1.13178019794,1.16113540327,0.88076201676,8,17,25,0.759060300825,0.498070916774,1,0,0,0,0,0,1,0
2913,0,0,1.21077999453,1.19957301593,1.08113540327,0.88076201676,27,38,65,0.802538561695,0.498070916774,1,0,0,0,0,0,1,0
2914,0,0,1.23118815779,1.23346942493,1.04113540327,0.775436990311,27,65,92,0.846016822564,0.498070916774,1,0,0,0,0,0,1,0
2915,0,0,1.25159632106,1.25047356409,1.04113540327,0.88076201676,62,107,169,0.889495083434,0.498070916774,1,0,0,0,0,0,1,0
2916,0,0,1.27200448432,1.25047356409,0.93113540327,0.933306979731,95,173,268,0.932973344303,0.498070916774,1,0,0,0,0,0,1,0
2917,0,0,1.29241264759,1.28436997309,0.93113540327,1.00348448061,110,177,287,0.976451605173,0.498070916774,1,0,0,0,0,0,1,0
2918,0,0,1.33322897412,1.31826638208,0.84113540327,1.10880950706,133,244,377,1.01992986604,0.498070916774,1,0,0,0,0,0,1,0
2919,0,0,1.31282081085,1.28436997309,0.84113540327,1.12632449472,139,228,367,1.06340812691,0.498070916774,1,0,0,0,0,0,1,0
2920,0,0,1.33322897412,1.30126224292,0.79113540327,1.16147202029,122,227,349,1.10688638778,0.498070916774,1,0,0,0,0,0,1,0
2921,0,0,1.35363713738,1.30126224292,0.77113540327,1.10880950706,142,219,361,1.15036464865,0.498070916774,1,0,0,0,0,0,1,0
2922,0,0,1.35363713738,1.31826638208,0.79113540327,1.10880950706,128,244,372,1.19384290952,0.498070916774,1,0,0,0,0,0,1,0
2923,0,0,1.35363713738,1.30126224292,0.74113540327,1.03863200618,146,217,363,1.23732117039,0.498070916774,1,0,0,0,0,0,1,0
2924,0,0,1.33322897412,1.30126224292,0.81113540327,1.10880950706,141,222,363,1.28079943126,0.498070916774,1,0,0,0,0,0,1,0
2925,0,0,1.31282081085,1.30126224292,0.87113540327,1.16147202029,120,183,303,1.32427769213,0.498070916774,1,0,0,0,0,0,1,0
2926,0,0,1.27200448432,1.25047356409,0.93113540327,1.00348448061,101,167,268,1.367755953,0.498070916774,1,0,0,0,0,0,1,0
2927,0,0,1.25159632106,1.23346942493,1.00113540327,1.07366198149,65,162,227,1.41123421387,0.498070916774,1,0,0,0,0,0,1,0
2928,0,0,1.25159632106,1.25047356409,1.04113540327,1.03863200618,56,87,143,1.45471247474,0.498070916774,1,0,0,0,0,0,1,0
2929,0,0,1.23118815779,1.23346942493,1.04113540327,1.07366198149,19,53,72,1.49819073561,0.498070916774,1,0,0,0,0,0,1,0
2930,0,1,1.21077999453,1.19957301593,1.03113540327,1.00348448061,10,25,35,0.498190735608,0.498070916774,1,0,0,0,0,0,1,0
2931,0,1,1.21077999453,1.19957301593,0.99113540327,1.10880950706,5,5,10,0.541668996477,0.498070916774,1,0,0,0,0,0,1,0
2932,0,1,1.21077999453,1.19957301593,0.99113540327,1.03863200618,8,4,12,0.585147257347,0.498070916774,1,0,0,0,0,0,1,0
2933,0,1,1.19037183126,1.1826807461,1.03113540327,0.968454505299,2,8,10,0.628625518216,0.498070916774,1,0,0,0,0,0,1,0
2934,0,1,1.169963668,1.16567660694,1.12113540327,1.03863200618,0,4,4,0.672103779086,0.498070916774,1,0,0,0,0,0,1,0
2935,0,1,1.169963668,1.16567660694,1.12113540327,0.933306979731,5,21,26,0.715582039956,0.498070916774,1,0,0,0,0,0,1,0
2936,0,1,1.19037183126,1.1826807461,1.12113540327,1.00348448061,19,102,121,0.759060300825,0.498070916774,1,0,0,0,0,0,1,0
2937,0,1,1.21077999453,1.2165771551,1.12113540327,1.07366198149,28,289,317,0.802538561695,0.498070916774,1,0,0,0,0,0,1,0
2938,0,1,1.25159632106,1.25047356409,1.04113540327,1.10880950706,35,385,420,0.846016822564,0.498070916774,1,0,0,0,0,0,1,0
2939,0,1,1.29241264759,1.30126224292,0.97113540327,1.12632449472,41,167,208,0.889495083434,0.498070916774,1,0,0,0,0,0,1,0
2940,0,1,1.31282081085,1.31826638208,0.93113540327,1.1965019956,44,73,117,0.932973344303,0.498070916774,1,0,0,0,0,0,1,0
2941,0,1,1.33322897412,1.35216279107,0.94113540327,1.12632449472,39,89,128,0.976451605173,0.498070916774,1,0,0,0,0,0,1,0
2942,0,1,1.35363713738,1.3690550609,0.91113540327,1.10880950706,40,108,148,1.01992986604,0.498070916774,1,0,0,0,0,0,1,0
2943,0,1,1.37404530065,1.38605920007,0.88113540327,1.07366198149,22,119,141,1.06340812691,0.498070916774,1,0,0,0,0,0,1,0
2944,0,1,1.37404530065,1.4029514699,0.91113540327,1.10880950706,40,94,134,1.10688638778,0.498070916774,1,0,0,0,0,0,1,0
2945,0,1,1.37404530065,1.41995560906,0.94113540327,1.26667949648,38,108,146,1.15036464865,0.498070916774,1,0,0,0,0,0,1,0
2946,0,1,1.37404530065,1.41995560906,0.94113540327,1.23164952117,57,182,239,1.19384290952,0.498070916774,1,0,0,0,0,0,1,0
2947,0,1,1.37404530065,1.41995560906,0.94113540327,1.26667949648,59,455,514,1.23732117039,0.498070916774,1,0,0,0,0,0,1,0
2948,0,1,1.37404530065,1.4029514699,0.91113540327,1.23164952117,57,415,472,1.28079943126,0.498070916774,1,0,0,0,0,0,1,0
2949,0,1,1.35363713738,1.4029514699,0.97113540327,1.16147202029,80,293,373,1.32427769213,0.498070916774,1,0,0,0,0,0,1,0
2950,0,1,1.23118815779,1.25047356409,1.12113540327,1.26667949648,42,194,236,1.367755953,0.498070916774,1,0,0,0,0,0,1,0
2951,0,1,1.21077999453,1.2165771551,1.17113540327,1.26667949648,21,109,130,1.41123421387,0.498070916774,1,0,0,0,0,0,1,0
2952,0,1,1.23118815779,1.25047356409,1.12113540327,0.933306979731,20,70,90,1.45471247474,0.498070916774,1,0,0,0,0,0,1,0
2953,0,1,1.21077999453,1.2165771551,1.17113540327,0.933306979731,11,44,55,1.49819073561,0.498070916774,1,0,0,0,0,0,1,0
2954,0,1,1.21077999453,1.2165771551,1.17113540327,0.933306979731,3,19,22,0.498190735608,0.498070916774,1,0,0,0,0,0,1,0
2955,0,1,1.21077999453,1.2165771551,1.17113540327,0.88076201676,6,8,14,0.541668996477,0.498070916774,1,0,0,0,0,0,1,0
2956,0,1,1.21077999453,1.2165771551,1.17113540327,0.898277004417,2,7,9,0.585147257347,0.498070916774,1,0,0,0,0,0,1,0
2957,0,1,1.21077999453,1.2165771551,1.17113540327,0.775436990311,2,6,8,0.628625518216,0.498070916774,0,1,0,0,0,0,1,0
2958,0,1,1.21077999453,1.2165771551,1.17113540327,0.968454505299,0,6,6,0.672103779086,0.498070916774,1,0,0,0,0,0,1,0
2959,0,1,1.21077999453,1.2165771551,1.17113540327,0.88076201676,4,21,25,0.715582039956,0.498070916774,1,0,0,0,0,0,1,0
2960,0,1,1.25159632106,1.23346942493,0.96113540327,1.03863200618,13,102,115,0.759060300825,0.498070916774,1,0,0,0,0,0,1,0
2961,0,1,1.27200448432,1.25047356409,0.93113540327,1.00348448061,29,301,330,0.802538561695,0.498070916774,1,0,0,0,0,0,1,0
2962,0,1,1.27200448432,1.26736583392,0.96113540327,1.03863200618,35,382,417,0.846016822564,0.498070916774,1,0,0,0,0,0,1,0
2963,0,1,1.29241264759,1.28436997309,0.93113540327,1.35437198502,27,149,176,0.889495083434,0.498070916774,1,0,0,0,0,0,1,0
2964,0,1,1.33322897412,1.33515865191,0.90113540327,0.968454505299,38,85,123,0.932973344303,0.498070916774,1,0,0,0,0,0,1,0
2965,0,1,1.33322897412,1.33515865191,0.90113540327,0.968454505299,39,86,125,0.976451605173,0.498070916774,1,0,0,0,0,0,1,0
2966,0,1,1.37404530065,1.35216279107,0.82113540327,1.12632449472,38,125,163,1.01992986604,0.498070916774,1,0,0,0,0,0,1,0
2967,0,1,1.37404530065,1.3690550609,0.85113540327,1.03863200618,32,104,136,1.06340812691,0.498070916774,1,0,0,0,0,0,1,0
2968,0,1,1.41486162718,1.41995560906,0.80113540327,1.12632449472,33,91,124,1.10688638778,0.498070916774,1,0,0,0,0,0,1,0
2969,0,1,1.41486162718,1.41995560906,0.80113540327,1.1965019956,37,111,148,1.15036464865,0.498070916774,1,0,0,0,0,0,1,0
2970,0,1,1.37404530065,1.35216279107,0.82113540327,1.10880950706,25,177,202,1.19384290952,0.498070916774,1,0,0,0,0,0,1,0
2971,0,1,1.39445346391,1.38605920007,0.82113540327,1.10880950706,48,380,428,1.23732117039,0.498070916774,1,0,0,0,0,0,1,0
2972,0,1,1.37404530065,1.3690550609,0.85113540327,1.12632449472,39,472,511,1.28079943126,0.498070916774,1,0,0,0,0,0,1,0
2973,0,1,1.35363713738,1.31826638208,0.82113540327,1.10880950706,42,295,337,1.32427769213,0.498070916774,1,0,0,0,0,0,1,0
2974,0,1,1.33322897412,1.30126224292,0.81113540327,1.00348448061,57,251,308,1.367755953,0.498070916774,1,0,0,0,0,0,1,0
2975,0,1,1.33322897412,1.30126224292,0.81113540327,0.898277004417,49,209,258,1.41123421387,0.498070916774,1,0,0,0,0,0,1,0
2976,0,1,1.31282081085,1.28436997309,0.84113540327,0.933306979731,44,150,194,1.45471247474,0.498070916774,1,0,0,0,0,0,1,0
2977,0,1,1.29241264759,1.26736583392,0.90113540327,0.775436990311,20,59,79,1.49819073561,0.498070916774,1,0,0,0,0,0,1,0
2978,0,1,1.27200448432,1.26736583392,1.00113540327,0.775436990311,9,37,46,0.498190735608,0.498070916774,1,0,0,0,0,0,1,0
2979,0,1,1.27200448432,1.25047356409,0.93113540327,0.775436990311,1,11,12,0.541668996477,0.498070916774,1,0,0,0,0,0,1,0
2980,0,1,1.27200448432,1.25047356409,0.93113540327,0.775436990311,2,3,5,0.585147257347,0.498070916774,1,0,0,0,0,0,1,0
2981,0,1,1.25159632106,1.23346942493,0.96113540327,1.00348448061,0,4,4,0.628625518216,0.498070916774,1,0,0,0,0,0,1,0
2982,0,1,1.25159632106,1.23346942493,0.96113540327,1.07366198149,0,5,5,0.672103779086,0.498070916774,1,0,0,0,0,0,1,0
2983,0,1,1.25159632106,1.23346942493,0.96113540327,1.00348448061,4,22,26,0.715582039956,0.498070916774,1,0,0,0,0,0,1,0
2984,0,1,1.25159632106,1.23346942493,0.96113540327,0.968454505299,18,103,121,0.759060300825,0.498070916774,1,0,0,0,0,0,1,0
2985,0,1,1.27200448432,1.25047356409,0.93113540327,1.07366198149,32,281,313,0.802538561695,0.498070916774,1,0,0,0,0,0,1,0
2986,0,1,1.31282081085,1.30126224292,0.87113540327,1.07366198149,31,418,449,0.846016822564,0.498070916774,1,0,0,0,0,0,1,0
2987,0,1,1.33322897412,1.30126224292,0.79113540327,1.00348448061,23,163,186,0.889495083434,0.498070916774,1,0,0,0,0,0,1,0
2988,0,1,1.33322897412,1.31826638208,0.84113540327,1.00348448061,33,80,113,0.932973344303,0.498070916774,1,0,0,0,0,0,1,0
2989,0,1,1.35363713738,1.30126224292,0.77113540327,0.968454505299,55,110,165,0.976451605173,0.498070916774,1,0,0,0,0,0,1,0
2990,0,1,1.35363713738,1.31826638208,0.79113540327,1.10880950706,40,134,174,1.01992986604,0.498070916774,1,0,0,0,0,0,1,0
2991,0,1,1.33322897412,1.31826638208,0.84113540327,0.933306979731,39,119,158,1.06340812691,0.498070916774,0,0,1,0,0,0,1,0
2992,0,1,1.33322897412,1.31826638208,0.84113540327,0.933306979731,27,89,116,1.10688638778,0.498070916774,0,0,1,0,0,0,1,0
2993,0,1,1.14955550473,1.09788378895,1.32113540327,0.933306979731,13,33,46,1.15036464865,0.498070916774,0,0,1,0,0,0,1,0
2994,0,1,1.169963668,1.13178019794,1.27113540327,0.775436990311,23,118,141,1.19384290952,0.498070916774,0,1,0,0,0,0,1,0
2995,0,1,1.21077999453,1.2165771551,1.17113540327,0.775436990311,70,418,488,1.23732117039,0.498070916774,1,0,0,0,0,0,1,0
2996,0,1,1.23118815779,1.25047356409,1.17113540327,0.933306979731,51,412,463,1.28079943126,0.498070916774,1,0,0,0,0,0,1,0
2997,0,1,1.21077999453,1.2165771551,1.17113540327,0.898277004417,79,340,419,1.32427769213,0.498070916774,1,0,0,0,0,0,1,0
2998,0,1,1.21077999453,1.2165771551,1.22113540327,0.968454505299,61,281,342,1.367755953,0.498070916774,1,0,0,0,0,0,1,0
2999,0,1,1.21077999453,1.2165771551,1.17113540327,0.898277004417,56,194,250,1.41123421387,0.498070916774,1,0,0,0,0,0,1,0
3000,0,1,1.19037183126,1.1826807461,1.21113540327,1.00348448061,48,136,184,1.45471247474,0.498070916774,1,0,0,0,0,0,1,0
3001,0,1,1.169963668,1.14878433711,1.21113540327,1.07366198149,33,83,116,1.49819073561,0.498070916774,1,0,0,0,0,0,1,0
3002,0,1,1.169963668,1.16567660694,1.07113540327,1.12632449472,14,32,46,0.498190735608,0.498070916774,1,0,0,0,0,0,1,0
3003,0,1,1.169963668,1.16567660694,0.99113540327,1.07366198149,4,21,25,0.541668996477,0.498070916774,1,0,0,0,0,0,1,0
3004,0,1,1.14955550473,1.16567660694,0.95113540327,1.12632449472,3,7,10,0.585147257347,0.498070916774,1,0,0,0,0,0,1,0
3005,0,1,1.12914734146,1.16567660694,0.95113540327,1.12632449472,1,5,6,0.628625518216,0.498070916774,1,0,0,0,0,0,1,0
3006,0,1,1.12914734146,1.16567660694,0.91113540327,1.07366198149,0,6,6,0.672103779086,0.498070916774,1,0,0,0,0,0,1,0
3007,0,1,1.1087391782,1.16567660694,0.94113540327,1.03863200618,6,22,28,0.715582039956,0.498070916774,1,0,0,0,0,0,1,0
3008,0,1,1.1087391782,1.14878433711,0.98113540327,1.03863200618,14,116,130,0.759060300825,0.498070916774,1,0,0,0,0,0,1,0
3009,0,1,1.12914734146,1.16567660694,0.91113540327,1.07366198149,23,311,334,0.802538561695,0.498070916774,1,0,0,0,0,0,1,0
3010,0,1,1.14955550473,1.16567660694,0.88113540327,1.1965019956,53,433,486,0.846016822564,0.498070916774,1,0,0,0,0,0,1,0
3011,0,1,1.19037183126,1.1826807461,0.85113540327,1.10880950706,29,195,224,0.889495083434,0.498070916774,1,0,0,0,0,0,1,0
3012,0,1,1.21077999453,1.1826807461,0.80113540327,1.07366198149,32,95,127,0.932973344303,0.498070916774,1,0,0,0,0,0,1,0
3013,0,1,1.23118815779,1.19957301593,0.75113540327,1.03863200618,38,110,148,0.976451605173,0.498070916774,1,0,0,0,0,0,1,0
3014,0,1,1.25159632106,1.19957301593,0.73113540327,1.07366198149,51,172,223,1.01992986604,0.498070916774,1,0,0,0,0,0,1,0
3015,0,1,1.27200448432,1.2165771551,0.71113540327,1.16147202029,39,138,177,1.06340812691,0.498070916774,1,0,0,0,0,0,1,0
3016,0,1,1.25159632106,1.19957301593,0.73113540327,1.10880950706,49,129,178,1.10688638778,0.498070916774,1,0,0,0,0,0,1,0
3017,0,1,1.27200448432,1.2165771551,0.71113540327,1.12632449472,42,138,180,1.15036464865,0.498070916774,1,0,0,0,0,0,1,0
3018,0,1,1.27200448432,1.2165771551,0.71113540327,0.933306979731,43,231,274,1.19384290952,0.498070916774,1,0,0,0,0,0,1,0
3019,0,1,1.25159632106,1.19957301593,0.75113540327,0.933306979731,78,517,595,1.23732117039,0.498070916774,1,0,0,0,0,0,1,0
3020,0,1,1.23118815779,1.19957301593,0.80113540327,1.00348448061,94,484,578,1.28079943126,0.498070916774,1,0,0,0,0,0,1,0
3021,0,1,1.23118815779,1.19957301593,0.77113540327,1.03863200618,67,333,400,1.32427769213,0.498070916774,1,0,0,0,0,0,1,0
3022,0,1,1.21077999453,1.1826807461,0.80113540327,1.03863200618,81,267,348,1.367755953,0.498070916774,1,0,0,0,0,0,1,0
3023,0,1,1.169963668,1.16567660694,0.88113540327,0.933306979731,58,203,261,1.41123421387,0.498070916774,1,0,0,0,0,0,1,0
3024,0,1,1.14955550473,1.16567660694,0.95113540327,0.88076201676,42,134,176,1.45471247474,0.498070916774,1,0,0,0,0,0,1,0
3025,0,1,1.14955550473,1.14878433711,1.03113540327,1.07366198149,27,97,124,1.49819073561,0.498070916774,1,0,0,0,0,0,1,0
3026,0,1,1.12914734146,1.13178019794,1.11113540327,1.03863200618,23,57,80,0.498190735608,0.498070916774,1,0,0,0,0,0,1,0
3027,0,1,1.12914734146,1.13178019794,1.11113540327,1.00348448061,7,13,20,0.541668996477,0.498070916774,1,0,0,0,0,0,1,0
3028,0,1,1.1087391782,1.11488792811,1.16113540327,0.968454505299,16,22,38,0.585147257347,0.498070916774,1,0,0,0,0,0,1,0
3029,0,1,1.1087391782,1.13178019794,1.11113540327,1.00348448061,1,6,7,0.628625518216,0.498070916774,1,0,0,0,0,0,1,0
3030,0,1,1.1087391782,1.13178019794,1.11113540327,0.968454505299,2,8,10,0.672103779086,0.498070916774,1,0,0,0,0,0,1,0
3031,0,1,1.1087391782,1.13178019794,1.11113540327,0.933306979731,7,16,23,0.715582039956,0.498070916774,1,0,0,0,0,0,1,0
3032,0,1,1.1087391782,1.13178019794,1.11113540327,0.898277004417,12,108,120,0.759060300825,0.498070916774,0,1,0,0,0,0,1,0
3033,0,1,1.14955550473,1.14878433711,1.03113540327,0.898277004417,17,257,274,0.802538561695,0.498070916774,1,0,0,0,0,0,1,0
3034,0,1,1.14955550473,1.14878433711,1.03113540327,1.07366198149,50,514,564,0.846016822564,0.498070916774,1,0,0,0,0,0,1,0
3035,0,1,1.19037183126,1.1826807461,0.92113540327,1.00348448061,31,176,207,0.889495083434,0.498070916774,1,0,0,0,0,0,1,0
3036,0,1,1.169963668,1.16567660694,0.99113540327,0.968454505299,59,107,166,0.932973344303,0.498070916774,0,1,0,0,0,0,1,0
3037,0,1,1.21077999453,1.19957301593,0.92113540327,0.933306979731,73,137,210,0.976451605173,0.498070916774,1,0,0,0,0,0,1,0
3038,0,1,1.21077999453,1.19957301593,0.86113540327,1.00348448061,61,177,238,1.01992986604,0.498070916774,1,0,0,0,0,0,1,0
