,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,dayofweek,hour,Clear,Mist,LightSnow,HeavyRain,spring,summer,fall,winter
1156,1,0,0,1,0.904657545546,0.928401743978,0.96113540327,0.898277004417,22,64,86,5,20,1,0,0,0,1,0,0,0
1157,1,0,0,1,0.884249382281,0.911397604812,1.00113540327,0.775436990311,36,46,82,5,21,1,0,0,0,1,0,0,0
1158,1,0,0,1,0.863841219016,0.894505334984,1.09113540327,0.775436990311,7,56,63,5,22,1,0,0,0,1,0,0,0
1159,1,0,0,1,0.884249382281,0.911397604812,1.04113540327,0.88076201676,11,38,49,5,23,1,0,0,0,1,0,0,0
1160,1,0,0,1,0.884249382281,0.911397604812,1.00113540327,0.898277004417,3,35,38,6,0,1,0,0,0,1,0,0,0
1161,1,0,0,1,0.863841219016,0.860608925989,1.04113540327,0.933306979731,10,23,33,6,1,1,0,0,0,1,0,0,0
1162,1,0,0,1,0.84343305575,0.843604786824,1.14113540327,0.933306979731,6,17,23,6,3,1,0,0,0,1,0,0,0
1163,1,0,0,1,0.84343305575,0.843604786824,1.04113540327,0.968454505299,4,9,13,6,4,1,0,0,0,1,0,0,0
1164,1,0,0,1,0.863841219016,0.860608925989,1.00113540327,0.933306979731,0,3,3,6,5,1,0,0,0,1,0,0,0
1165,1,0,0,1,0.84343305575,0.877501195818,1.04113540327,0.775436990311,0,2,2,6,6,1,0,0,0,1,0,0,0
1166,1,0,0,1,0.863841219016,0.860608925989,1.00113540327,1.00348448061,2,8,10,6,7,1,0,0,0,1,0,0,0
1167,1,0,0,1,0.904657545546,0.928401743978,0.88113540327,1.12632449472,11,23,34,6,8,1,0,0,0,1,0,0,0
1168,1,0,0,1,0.904657545546,0.928401743978,0.88113540327,1.26667949648,8,36,44,6,9,1,0,0,0,1,0,0,0
1169,1,0,0,1,0.925065708812,0.945294013807,0.85113540327,1.07366198149,36,86,122,6,10,1,0,0,0,1,0,0,0
1170,1,0,0,1,0.945473872077,0.962298152972,0.79113540327,1.26667949648,88,93,181,6,11,1,0,0,0,1,0,0,0
1171,1,0,0,1,0.965882035342,0.979190422801,0.76113540327,1.23164952117,74,120,194,6,12,1,0,0,0,1,0,0,0
1172,1,0,0,1,0.965882035342,0.979190422801,0.76113540327,1.23164952117,97,124,221,6,13,1,0,0,0,1,0,0,0
1173,1,0,0,1,0.965882035342,0.979190422801,0.79113540327,1.12632449472,144,106,250,6,14,1,0,0,0,1,0,0,0
1174,1,0,0,1,0.986290198607,0.996194561966,0.77113540327,1.16147202029,149,155,304,6,15,1,0,0,0,1,0,0,0
1175,1,0,0,1,0.965882035342,0.979190422801,0.79113540327,1.23164952117,124,132,256,6,16,1,0,0,0,1,0,0,0
1176,1,0,0,1,0.945473872077,0.962298152972,0.79113540327,1.1965019956,98,143,241,6,17,1,0,0,0,1,0,0,0
1177,1,0,0,1,0.904657545546,0.928401743978,0.81113540327,1.1965019956,55,92,147,6,18,1,0,0,0,1,0,0,0
1178,1,0,0,1,0.863841219016,0.843604786824,0.88113540327,1.1965019956,28,73,101,6,19,1,0,0,0,1,0,0,0
1179,1,0,0,1,0.823024892485,0.809708377829,0.95113540327,1.12632449472,23,54,77,6,20,1,0,0,0,1,0,0,0
1180,1,0,0,1,0.80261672922,0.792816108001,0.94113540327,1.07366198149,9,49,58,6,21,1,0,0,0,1,0,0,0
1181,1,0,0,1,0.80261672922,0.775811968835,0.94113540327,1.16147202029,8,29,37,6,22,1,0,0,0,1,0,0,0
1182,1,0,0,1,0.761800402689,0.758919699006,1.03113540327,1.03863200618,5,23,28,6,23,1,0,0,0,1,0,0,0
1183,1,0,1,1,0.761800402689,0.775811968835,1.03113540327,0.898277004417,4,7,11,0,0,1,0,0,0,1,0,0,0
1184,1,0,1,1,0.761800402689,0.792816108001,1.03113540327,0.88076201676,0,1,1,0,1,1,0,0,0,1,0,0,0
1185,1,0,1,1,0.761800402689,0.792816108001,1.03113540327,0.88076201676,0,1,1,0,2,1,0,0,0,1,0,0,0
1186,1,0,1,1,0.761800402689,0.775811968835,1.03113540327,0.933306979731,0,3,3,0,3,1,0,0,0,1,0,0,0
1187,1,0,1,1,0.741392239424,0.741915559841,1.08113540327,0.933306979731,0,8,8,0,5,1,0,0,0,1,0,0,0
1188,1,0,1,1,0.761800402689,0.775811968835,1.03113540327,0.933306979731,1,27,28,0,6,1,0,0,0,1,0,0,0
1189,1,0,1,2,0.782208565954,0.826712516995,0.99113540327,0.775436990311,4,84,88,0,7,0,1,0,0,1,0,0,0
1190,1,0,1,2,0.80261672922,0.809708377829,0.94113540327,0.933306979731,24,217,241,0,8,0,1,0,0,1,0,0,0
1191,1,0,1,1,0.823024892485,0.809708377829,0.91113540327,1.16147202029,13,127,140,0,9,1,0,0,0,1,0,0,0
1192,1,0,1,1,0.84343305575,0.826712516995,0.80113540327,1.07366198149,27,57,84,0,10,1,0,0,0,1,0,0,0
1193,1,0,1,1,0.863841219016,0.843604786824,0.78113540327,1.07366198149,26,45,71,0,11,1,0,0,0,1,0,0,0
1194,1,0,1,1,0.884249382281,0.911397604812,0.75113540327,0.775436990311,40,54,94,0,12,1,0,0,0,1,0,0,0
1195,1,0,1,1,0.884249382281,0.911397604812,0.74113540327,1.16147202029,24,51,75,0,13,1,0,0,0,1,0,0,0
1196,1,0,1,2,0.884249382281,0.911397604812,0.72113540327,0.775436990311,27,52,79,0,14,0,1,0,0,1,0,0,0
1197,1,0,1,1,0.884249382281,0.911397604812,0.75113540327,0.968454505299,24,77,101,0,15,1,0,0,0,1,0,0,0
1198,1,0,1,1,0.904657545546,0.928401743978,0.73113540327,0.898277004417,27,80,107,0,16,1,0,0,0,1,0,0,0
1199,1,0,1,1,0.884249382281,0.911397604812,0.78113540327,1.00348448061,42,229,271,0,17,1,0,0,0,1,0,0,0
1200,1,0,1,1,0.863841219016,0.877501195818,0.78113540327,0.898277004417,25,210,235,0,18,1,0,0,0,1,0,0,0
1201,1,0,1,1,0.863841219016,0.860608925989,0.81113540327,0.933306979731,17,133,150,0,19,1,0,0,0,1,0,0,0
1202,1,0,1,1,0.84343305575,0.826712516995,0.84113540327,1.03863200618,23,106,129,0,20,1,0,0,0,1,0,0,0
1203,1,0,1,1,0.84343305575,0.843604786824,0.84113540327,0.933306979731,5,58,63,0,21,1,0,0,0,1,0,0,0
1204,1,0,1,1,0.823024892485,0.843604786824,0.87113540327,0.898277004417,4,43,47,0,22,1,0,0,0,1,0,0,0
1205,1,0,1,1,0.823024892485,0.860608925989,0.91113540327,0.775436990311,2,17,19,0,23,1,0,0,0,1,0,0,0
1206,1,0,1,1,0.823024892485,0.860608925989,0.91113540327,0.775436990311,7,7,14,1,0,1,0,0,0,1,0,0,0
1207,1,0,1,1,0.80261672922,0.809708377829,1.00113540327,0.88076201676,4,6,10,1,1,1,0,0,0,1,0,0,0
1208,1,0,1,1,0.80261672922,0.809708377829,1.00113540327,0.88076201676,1,2,3,1,2,1,0,0,0,1,0,0,0
1209,1,0,1,1,0.741392239424,0.758919699006,1.13113540327,0.88076201676,1,1,2,1,4,1,0,0,0,1,0,0,0
1210,1,0,1,1,0.741392239424,0.725023290012,1.13113540327,1.00348448061,0,11,11,1,5,1,0,0,0,1,0,0,0
1211,1,0,1,1,0.720984076158,0.725023290012,1.18113540327,1.00348448061,3,32,35,1,6,1,0,0,0,1,0,0,0
1212,1,0,1,1,0.741392239424,0.741915559841,1.13113540327,0.968454505299,10,109,119,1,7,1,0,0,0,1,0,0,0
1213,1,0,1,1,0.761800402689,0.792816108001,1.08113540327,0.88076201676,23,259,282,1,8,1,0,0,0,1,0,0,0
1214,1,0,1,2,0.80261672922,0.843604786824,1.08113540327,0.775436990311,10,147,157,1,9,0,1,0,0,1,0,0,0
1215,1,0,1,2,0.823024892485,0.826712516995,1.04113540327,1.00348448061,22,56,78,1,10,0,1,0,0,1,0,0,0
1216,1,0,1,2,0.84343305575,0.826712516995,0.95113540327,1.03863200618,27,51,78,1,11,0,1,0,0,1,0,0,0
1217,1,0,1,2,0.863841219016,0.860608925989,0.88113540327,1.03863200618,32,70,102,1,12,0,1,0,0,1,0,0,0
1218,1,0,1,2,0.863841219016,0.843604786824,0.95113540327,1.10880950706,23,74,97,1,13,0,1,0,0,1,0,0,0
1219,1,0,1,2,0.884249382281,0.911397604812,0.84113540327,1.12632449472,14,74,88,1,14,0,1,0,0,1,0,0,0
1220,1,0,1,2,0.884249382281,0.911397604812,0.81113540327,1.10880950706,24,66,90,1,15,0,1,0,0,1,0,0,0
1221,1,0,1,2,0.884249382281,0.911397604812,0.84113540327,1.16147202029,21,93,114,1,16,0,1,0,0,1,0,0,0
1222,1,0,1,2,0.863841219016,0.860608925989,1.00113540327,1.00348448061,22,195,217,1,17,0,1,0,0,1,0,0,0
1223,1,0,1,2,0.863841219016,0.843604786824,1.00113540327,1.12632449472,18,207,225,1,18,0,1,0,0,1,0,0,0
1224,1,0,1,2,0.84343305575,0.826712516995,1.09113540327,1.10880950706,14,138,152,1,19,0,1,0,0,1,0,0,0
1225,1,0,1,2,0.84343305575,0.826712516995,1.09113540327,1.10880950706,9,79,88,1,20,0,1,0,0,1,0,0,0
1226,1,0,1,3,0.823024892485,0.843604786824,1.19113540327,0.898277004417,2,53,55,1,21,0,0,1,0,1,0,0,0
1227,1,0,1,2,0.823024892485,0.826712516995,1.25113540327,0.968454505299,1,20,21,1,22,0,1,0,0,1,0,0,0
1228,1,0,1,2,0.823024892485,0.826712516995,1.25113540327,0.968454505299,1,17,18,1,23,0,1,0,0,1,0,0,0
1229,1,0,1,3,0.80261672922,0.792816108001,1.31113540327,1.07366198149,0,8,8,2,0,0,0,1,0,1,0,0,0
1230,1,0,1,3,0.80261672922,0.775811968835,1.38113540327,1.12632449472,1,2,3,2,1,0,0,1,0,1,0,0,0
1231,1,0,1,2,0.782208565954,0.775811968835,1.38113540327,1.03863200618,1,2,3,2,3,0,1,0,0,1,0,0,0
1232,1,0,1,2,0.80261672922,0.809708377829,1.31113540327,0.968454505299,0,1,1,2,4,0,1,0,0,1,0,0,0
1233,1,0,1,2,0.80261672922,0.826712516995,1.31113540327,0.898277004417,0,3,3,2,5,0,1,0,0,1,0,0,0
1234,1,0,1,2,0.80261672922,0.826712516995,1.31113540327,0.898277004417,1,30,31,2,6,0,1,0,0,1,0,0,0
1235,1,0,1,2,0.80261672922,0.792816108001,1.31113540327,1.00348448061,10,101,111,2,7,0,1,0,0,1,0,0,0
1236,1,0,1,2,0.823024892485,0.826712516995,1.31113540327,0.775436990311,26,227,253,2,8,0,1,0,0,1,0,0,0
1237,1,0,1,2,0.823024892485,0.843604786824,1.31113540327,0.933306979731,10,144,154,2,9,0,1,0,0,1,0,0,0
1238,1,0,1,2,0.863841219016,0.860608925989,1.19113540327,0.968454505299,19,49,68,2,10,0,1,0,0,1,0,0,0
1239,1,0,1,2,0.863841219016,0.860608925989,1.19113540327,0.933306979731,13,62,75,2,11,0,1,0,0,1,0,0,0
1240,1,0,1,2,0.904657545546,0.928401743978,1.09113540327,0.898277004417,23,65,88,2,12,0,1,0,0,1,0,0,0
1241,1,0,1,2,0.904657545546,0.928401743978,1.14113540327,0.933306979731,18,81,99,2,13,0,1,0,0,1,0,0,0
1242,1,0,1,2,0.904657545546,0.928401743978,1.14113540327,1.03863200618,33,67,100,2,14,0,1,0,0,1,0,0,0
1243,1,0,1,2,0.904657545546,0.928401743978,1.14113540327,1.07366198149,22,79,101,2,15,0,1,0,0,1,0,0,0
1244,1,0,1,2,0.904657545546,0.928401743978,1.14113540327,0.968454505299,30,121,151,2,16,0,1,0,0,1,0,0,0
1245,1,0,1,2,0.945473872077,0.962298152972,0.92113540327,1.12632449472,37,216,253,2,17,0,1,0,0,1,0,0,0
1246,1,0,1,2,0.945473872077,0.962298152972,0.92113540327,1.03863200618,26,211,237,2,18,0,1,0,0,1,0,0,0
1247,1,0,1,2,0.945473872077,0.962298152972,0.89113540327,1.16147202029,18,150,168,2,19,0,1,0,0,1,0,0,0
1248,1,0,1,2,0.925065708812,0.945294013807,0.92113540327,1.12632449472,10,111,121,2,20,0,1,0,0,1,0,0,0
1249,1,0,1,2,0.925065708812,0.945294013807,0.96113540327,1.10880950706,3,75,78,2,21,0,1,0,0,1,0,0,0
1250,1,0,1,2,0.904657545546,0.928401743978,1.00113540327,1.23164952117,11,48,59,2,22,0,1,0,0,1,0,0,0
1251,1,0,1,1,0.904657545546,0.928401743978,1.03113540327,1.00348448061,9,18,27,2,23,1,0,0,0,1,0,0,0
1252,1,0,1,1,0.884249382281,0.911397604812,1.04113540327,1.07366198149,4,19,23,3,0,1,0,0,0,1,0,0,0
1253,1,0,1,1,0.863841219016,0.860608925989,1.09113540327,1.03863200618,1,11,12,3,1,1,0,0,0,1,0,0,0
1254,1,0,1,1,0.84343305575,0.809708377829,1.09113540327,1.12632449472,3,5,8,3,2,1,0,0,0,1,0,0,0
1255,1,0,1,1,0.84343305575,0.843604786824,1.04113540327,0.968454505299,1,1,2,3,3,1,0,0,0,1,0,0,0
1256,1,0,1,1,0.84343305575,0.843604786824,1.09113540327,1.00348448061,0,3,3,3,4,1,0,0,0,1,0,0,0
1257,1,0,1,1,0.823024892485,0.843604786824,1.14113540327,0.898277004417,0,13,13,3,5,1,0,0,0,1,0,0,0
1258,1,0,1,1,0.823024892485,0.826712516995,1.14113540327,1.00348448061,4,47,51,3,6,1,0,0,0,1,0,0,0
1259,1,0,1,1,0.823024892485,0.843604786824,1.14113540327,0.933306979731,12,128,140,3,7,1,0,0,0,1,0,0,0
1260,1,0,1,1,0.863841219016,0.860608925989,1.04113540327,0.933306979731,17,282,299,3,8,1,0,0,0,1,0,0,0
1261,1,0,1,1,0.904657545546,0.928401743978,1.00113540327,1.07366198149,23,162,185,3,9,1,0,0,0,1,0,0,0
1262,1,0,1,1,0.945473872077,0.962298152972,0.92113540327,1.16147202029,9,69,78,3,10,1,0,0,0,1,0,0,0
1263,1,0,1,1,0.945473872077,0.962298152972,0.92113540327,1.10880950706,20,66,86,3,11,1,0,0,0,1,0,0,0
1264,1,0,1,1,1.00669836187,1.0130868318,0.83113540327,1.03863200618,24,81,105,3,12,1,0,0,0,1,0,0,0
1265,1,0,1,2,1.02710652514,1.03009097096,0.80113540327,0.88076201676,26,85,111,3,13,0,1,0,0,1,0,0,0
1266,1,0,1,1,1.00669836187,1.0130868318,0.83113540327,0.898277004417,32,87,119,3,14,1,0,0,0,1,0,0,0
1267,1,0,1,1,1.02710652514,1.03009097096,0.80113540327,1.07366198149,30,95,125,3,15,1,0,0,0,1,0,0,0
1268,1,0,1,1,1.00669836187,1.0130868318,0.86113540327,1.10880950706,34,108,142,3,16,1,0,0,0,1,0,0,0
1269,1,0,1,1,1.00669836187,1.0130868318,0.80113540327,1.00348448061,48,265,313,3,17,1,0,0,0,1,0,0,0
1270,1,0,1,2,0.965882035342,0.979190422801,0.97113540327,0.968454505299,50,260,310,3,18,0,1,0,0,1,0,0,0
1271,1,0,1,1,0.945473872077,0.962298152972,0.96113540327,1.00348448061,18,189,207,3,19,1,0,0,0,1,0,0,0
1272,1,0,1,1,0.925065708812,0.945294013807,1.05113540327,1.03863200618,25,112,137,3,20,1,0,0,0,1,0,0,0
1273,1,0,1,1,0.925065708812,0.945294013807,1.00113540327,1.03863200618,19,119,138,3,21,1,0,0,0,1,0,0,0
1274,1,0,1,1,0.904657545546,0.928401743978,1.04113540327,1.03863200618,17,70,87,3,22,1,0,0,0,1,0,0,0
1275,1,0,1,1,0.925065708812,0.945294013807,1.00113540327,1.10880950706,7,43,50,3,23,1,0,0,0,1,0,0,0
1276,1,0,1,1,0.925065708812,0.945294013807,0.96113540327,1.10880950706,5,24,29,4,0,1,0,0,0,1,0,0,0
1277,1,0,1,1,0.904657545546,0.928401743978,1.00113540327,1.07366198149,4,12,16,4,1,1,0,0,0,1,0,0,0
1278,1,0,1,1,0.904657545546,0.928401743978,1.00113540327,1.00348448061,5,9,14,4,2,1,0,0,0,1,0,0,0
1279,1,0,1,1,0.863841219016,0.860608925989,1.09113540327,1.00348448061,1,4,5,4,3,1,0,0,0,1,0,0,0
1280,1,0,1,1,0.884249382281,0.911397604812,1.04113540327,0.968454505299,2,8,10,4,5,1,0,0,0,1,0,0,0
1281,1,0,1,1,0.904657545546,0.928401743978,1.04113540327,1.00348448061,1,35,36,4,6,1,0,0,0,1,0,0,0
1282,1,0,1,1,0.904657545546,0.928401743978,1.04113540327,1.00348448061,11,112,123,4,7,1,0,0,0,1,0,0,0
1283,1,0,1,1,0.925065708812,0.945294013807,1.05113540327,1.07366198149,24,256,280,4,8,1,0,0,0,1,0,0,0
1284,1,0,1,1,0.965882035342,0.979190422801,1.01113540327,1.03863200618,18,192,210,4,9,1,0,0,0,1,0,0,0
1285,1,0,1,1,1.02710652514,1.03009097096,0.91113540327,1.10880950706,43,74,117,4,10,1,0,0,0,1,0,0,0
1286,1,0,1,1,1.0475146884,1.04709511013,0.90113540327,1.10880950706,55,104,159,4,11,1,0,0,0,1,0,0,0
1287,1,0,1,2,1.06792285167,1.06398737995,0.87113540327,1.1965019956,72,123,195,4,12,0,1,0,0,1,0,0,0
1288,1,0,1,1,1.14955550473,1.16567660694,0.79113540327,1.10880950706,57,118,175,4,13,1,0,0,0,1,0,0,0
1289,1,0,1,1,1.169963668,1.16567660694,0.77113540327,1.07366198149,71,103,174,4,14,1,0,0,0,1,0,0,0
1290,1,0,1,2,1.19037183126,1.1826807461,0.77113540327,1.1965019956,62,111,173,4,15,0,1,0,0,1,0,0,0
1291,1,0,1,1,1.19037183126,1.1826807461,0.77113540327,1.10880950706,67,137,204,4,16,1,0,0,0,1,0,0,0
1292,1,0,1,1,1.21077999453,1.1826807461,0.75113540327,1.16147202029,95,237,332,4,17,1,0,0,0,1,0,0,0
1293,1,0,1,1,1.19037183126,1.1826807461,0.77113540327,0.968454505299,84,247,331,4,18,1,0,0,0,1,0,0,0
1294,1,0,1,1,1.169963668,1.16567660694,0.82113540327,0.933306979731,58,132,190,4,19,1,0,0,0,1,0,0,0
1295,1,0,1,1,1.12914734146,1.16567660694,0.84113540327,0.933306979731,46,103,149,4,20,1,0,0,0,1,0,0,0
1296,1,0,1,1,1.12914734146,1.16567660694,0.84113540327,0.898277004417,22,91,113,4,21,1,0,0,0,1,0,0,0
1297,1,0,1,1,1.12914734146,1.16567660694,0.88113540327,0.968454505299,55,63,118,4,22,1,0,0,0,1,0,0,0
1298,1,0,1,2,1.1087391782,1.16567660694,0.91113540327,1.03863200618,26,60,86,4,23,0,1,0,0,1,0,0,0
1299,1,0,0,2,1.1087391782,1.16567660694,0.91113540327,1.07366198149,26,50,76,5,0,0,1,0,0,1,0,0,0
1300,1,0,0,2,1.08833101493,1.08099151912,0.84113540327,1.1965019956,16,35,51,5,1,0,1,0,0,1,0,0,0
1301,1,0,0,2,1.06792285167,1.06398737995,0.81113540327,1.03863200618,5,20,25,5,2,0,1,0,0,1,0,0,0
1302,1,0,0,2,1.0475146884,1.04709511013,0.77113540327,1.16147202029,1,7,8,5,3,0,1,0,0,1,0,0,0
1303,1,0,0,1,1.02710652514,1.03009097096,0.72113540327,1.26667949648,1,2,3,5,4,1,0,0,0,1,0,0,0
1304,1,0,0,1,1.02710652514,1.03009097096,0.72113540327,1.26667949648,0,2,2,5,5,1,0,0,0,1,0,0,0
1305,1,0,0,1,0.945473872077,0.962298152972,0.82113540327,1.26667949648,0,10,10,5,6,1,0,0,0,1,0,0,0
1306,1,0,0,1,0.904657545546,0.928401743978,0.88113540327,1.16147202029,4,9,13,5,7,1,0,0,0,1,0,0,0
1307,1,0,0,1,0.925065708812,0.945294013807,0.85113540327,1.35437198502,11,37,48,5,8,1,0,0,0,1,0,0,0
1308,1,0,0,1,0.925065708812,0.945294013807,0.82113540327,1.31934200971,35,41,76,5,9,1,0,0,0,1,0,0,0
1309,1,0,0,1,0.945473872077,0.962298152972,0.76113540327,1.26667949648,55,85,140,5,10,1,0,0,0,1,0,0,0
1310,1,0,0,1,0.965882035342,0.979190422801,0.74113540327,1.30182702205,90,106,196,5,11,1,0,0,0,1,0,0,0
1311,1,0,0,1,0.965882035342,0.979190422801,0.71113540327,1.26667949648,126,141,267,5,12,1,0,0,0,1,0,0,0
1312,1,0,0,1,1.00669836187,1.0130868318,0.72113540327,1.31934200971,174,127,301,5,13,1,0,0,0,1,0,0,0
1313,1,0,0,1,1.00669836187,1.0130868318,0.69113540327,1.35437198502,168,144,312,5,14,1,0,0,0,1,0,0,0
1314,1,0,0,1,1.00669836187,1.0130868318,0.67113540327,1.26667949648,170,143,313,5,15,1,0,0,0,1,0,0,0
1315,1,0,0,1,1.00669836187,1.0130868318,0.69113540327,1.23164952117,175,129,304,5,16,1,0,0,0,1,0,0,0
1316,1,0,0,1,0.986290198607,0.996194561966,0.69113540327,1.16147202029,138,140,278,5,17,1,0,0,0,1,0,0,0
1317,1,0,0,1,0.965882035342,0.979190422801,0.69113540327,1.16147202029,92,125,217,5,18,1,0,0,0,1,0,0,0
1318,1,0,0,1,0.945473872077,0.962298152972,0.71113540327,1.10880950706,38,116,154,5,19,1,0,0,0,1,0,0,0
1319,1,0,0,1,0.925065708812,0.945294013807,0.73113540327,1.03863200618,39,69,108,5,20,1,0,0,0,1,0,0,0
1320,1,0,0,1,0.904657545546,0.928401743978,0.75113540327,1.12632449472,20,73,93,5,21,1,0,0,0,1,0,0,0
1321,1,0,0,1,0.904657545546,0.928401743978,0.75113540327,1.16147202029,27,45,72,5,22,1,0,0,0,1,0,0,0
1322,1,0,0,1,0.884249382281,0.911397604812,0.78113540327,1.12632449472,13,37,50,5,23,1,0,0,0,1,0,0,0
1323,2,0,1,3,0.761800402689,0.758919699006,1.38113540327,0.968454505299,0,6,6,4,0,0,0,1,0,0,1,0,0
1324,2,0,1,3,0.761800402689,0.758919699006,1.38113540327,0.968454505299,0,4,4,4,1,0,0,1,0,0,1,0,0
1325,2,0,1,3,0.761800402689,0.758919699006,1.31113540327,1.00348448061,0,7,7,4,2,0,0,1,0,0,1,0,0
1326,2,0,1,2,0.741392239424,0.725023290012,1.31113540327,1.07366198149,0,4,4,4,3,0,1,0,0,0,1,0,0
1327,2,0,1,2,0.741392239424,0.725023290012,1.31113540327,1.07366198149,0,3,3,4,4,0,1,0,0,0,1,0,0
1328,2,0,1,3,0.741392239424,0.725023290012,1.31113540327,1.03863200618,1,11,12,4,5,0,0,1,0,0,1,0,0
1329,2,0,1,3,0.741392239424,0.725023290012,1.31113540327,1.03863200618,2,26,28,4,6,0,0,1,0,0,1,0,0
1330,2,0,1,3,0.741392239424,0.741915559841,1.31113540327,0.775436990311,4,91,95,4,7,0,0,1,0,0,1,0,0
1331,2,0,1,2,0.761800402689,0.741915559841,1.25113540327,1.07366198149,8,198,206,4,8,0,1,0,0,0,1,0,0
1332,2,0,1,1,0.823024892485,0.792816108001,1.08113540327,1.1965019956,11,162,173,4,9,1,0,0,0,0,1,0,0
1333,2,0,1,1,0.823024892485,0.809708377829,1.04113540327,1.10880950706,12,63,75,4,10,1,0,0,0,0,1,0,0
1334,2,0,1,1,0.823024892485,0.792816108001,0.99113540327,1.1965019956,17,72,89,4,11,1,0,0,0,0,1,0,0
1335,2,0,1,1,0.84343305575,0.809708377829,0.91113540327,1.1965019956,15,80,95,4,12,1,0,0,0,0,1,0,0
1336,2,0,1,1,0.863841219016,0.843604786824,0.88113540327,1.1965019956,18,92,110,4,13,1,0,0,0,0,1,0,0
1337,2,0,1,2,0.863841219016,0.843604786824,0.84113540327,1.1965019956,26,61,87,4,14,0,1,0,0,0,1,0,0
1338,2,0,1,1,0.84343305575,0.809708377829,0.84113540327,1.26667949648,30,81,111,4,15,1,0,0,0,0,1,0,0
1339,2,0,1,1,0.84343305575,0.809708377829,0.84113540327,1.26667949648,42,125,167,4,16,1,0,0,0,0,1,0,0
1340,2,0,1,1,0.84343305575,0.809708377829,0.84113540327,1.16147202029,36,245,281,4,17,1,0,0,0,0,1,0,0
1341,2,0,1,1,0.84343305575,0.809708377829,0.84113540327,1.16147202029,36,205,241,4,18,1,0,0,0,0,1,0,0
1342,2,0,1,1,0.84343305575,0.809708377829,0.87113540327,1.16147202029,16,120,136,4,19,1,0,0,0,0,1,0,0
1343,2,0,1,1,0.823024892485,0.826712516995,0.91113540327,1.00348448061,2,75,77,4,20,1,0,0,0,0,1,0,0
1344,2,0,1,1,0.823024892485,0.843604786824,0.91113540327,0.933306979731,9,84,93,4,21,1,0,0,0,0,1,0,0
1345,2,0,1,1,0.80261672922,0.809708377829,0.94113540327,0.968454505299,10,64,74,4,22,1,0,0,0,0,1,0,0
1346,2,0,1,1,0.80261672922,0.826712516995,0.99113540327,0.88076201676,12,41,53,4,23,1,0,0,0,0,1,0,0
1347,2,0,0,2,0.80261672922,0.843604786824,0.99113540327,0.775436990311,3,29,32,5,0,0,1,0,0,0,1,0,0
1348,2,0,0,1,0.761800402689,0.775811968835,1.03113540327,0.933306979731,4,28,32,5,1,1,0,0,0,0,1,0,0
1349,2,0,0,1,0.741392239424,0.741915559841,1.13113540327,0.933306979731,1,20,21,5,2,1,0,0,0,0,1,0,0
1350,2,0,0,1,0.741392239424,0.741915559841,1.08113540327,0.968454505299,1,8,9,5,3,1,0,0,0,0,1,0,0
1351,2,0,0,1,0.741392239424,0.741915559841,1.08113540327,0.968454505299,0,5,5,5,4,1,0,0,0,0,1,0,0
1352,2,0,0,2,0.741392239424,0.741915559841,1.13113540327,0.968454505299,1,4,5,5,5,0,1,0,0,0,1,0,0
1353,2,0,0,1,0.761800402689,0.775811968835,1.08113540327,0.898277004417,5,7,12,5,6,1,0,0,0,0,1,0,0
1354,2,0,0,2,0.761800402689,0.775811968835,1.08113540327,0.898277004417,2,16,18,5,7,0,1,0,0,0,1,0,0
1355,2,0,0,1,0.80261672922,0.826712516995,1.08113540327,0.898277004417,10,45,55,5,8,1,0,0,0,0,1,0,0
1356,2,0,0,2,0.84343305575,0.860608925989,1.04113540327,0.898277004417,22,65,87,5,9,0,1,0,0,0,1,0,0
1357,2,0,0,2,0.863841219016,0.860608925989,0.95113540327,0.968454505299,41,113,154,5,10,0,1,0,0,0,1,0,0
1358,2,0,0,2,0.904657545546,0.928401743978,0.85113540327,0.968454505299,72,126,198,5,11,0,1,0,0,0,1,0,0
1359,2,0,0,3,0.823024892485,0.843604786824,1.19113540327,0.933306979731,84,100,184,5,12,0,0,1,0,0,1,0,0
1360,2,0,0,1,0.84343305575,0.843604786824,1.19113540327,0.933306979731,56,81,137,5,13,1,0,0,0,0,1,0,0
1361,2,0,0,3,0.823024892485,0.809708377829,1.14113540327,1.16147202029,97,93,190,5,14,0,0,1,0,0,1,0,0
1362,2,0,0,3,0.84343305575,0.809708377829,1.14113540327,1.23164952117,72,64,136,5,15,0,0,1,0,0,1,0,0
1363,2,0,0,1,0.884249382281,0.911397604812,1.00113540327,1.16147202029,111,85,196,5,16,1,0,0,0,0,1,0,0
1364,2,0,0,1,0.884249382281,0.911397604812,0.92113540327,1.1965019956,89,95,184,5,17,1,0,0,0,0,1,0,0
1365,2,0,0,1,0.884249382281,0.911397604812,0.92113540327,1.00348448061,69,110,179,5,18,1,0,0,0,0,1,0,0
1366,2,0,0,1,0.863841219016,0.843604786824,0.91113540327,1.1965019956,71,77,148,5,19,1,0,0,0,0,1,0,0
1367,2,0,0,1,0.84343305575,0.826712516995,0.91113540327,1.10880950706,29,56,85,5,20,1,0,0,0,0,1,0,0
1368,2,0,0,1,0.823024892485,0.809708377829,0.99113540327,1.07366198149,24,53,77,5,21,1,0,0,0,0,1,0,0
1369,2,0,0,1,0.823024892485,0.809708377829,0.99113540327,1.12632449472,14,41,55,5,22,1,0,0,0,0,1,0,0
